id;satisfaction_level;last_evaluation;average_montly_hours;time_spend_company;Work_accident;left;promotion_last_5years;salary;num_project;depto
2734;0,94;0,94;255;3;0;0;0;low;3;IT
2735;0,82;0,63;177;3;0;0;0;low;5;IT
2736;0,66;0,86;185;3;0;0;0;low;5;IT
2737;0,74;0,64;101;6;1;0;0;low;4;IT
2738;0,63;0,5;246;3;0;0;0;low;3;product_mng
2739;0,65;0,42;220;2;0;0;0;low;6;product_mng
2740;0,56;0,81;145;2;0;0;0;low;3;product_mng
2741;0,32;0,73;194;5;0;0;0;low;6;product_mng
2742;0,8;0,9;241;2;0;0;0;low;4;IT
2743;0,34;0,87;175;4;0;0;0;low;6;RandD
2744;0,62;0,71;149;2;0;0;0;low;5;RandD
2745;0,5;0,86;253;2;0;0;0;low;3;RandD
2746;0,58;0,98;218;3;0;0;0;low;5;RandD
2747;0,94;0,9;263;3;0;0;0;low;2;RandD
2748;0,67;0,99;247;3;1;0;0;low;4;RandD
2749;0,2;0,74;148;4;0;0;0;low;6;marketing
2750;0,91;0,59;162;2;0;0;0;low;5;sales
2751;0,91;0,67;255;4;0;0;0;low;2;accounting
2752;0,78;0,87;191;3;1;0;0;medium;3;support
2753;0,82;0,55;217;4;1;0;0;medium;3;technical
2754;0,54;0,96;201;3;0;0;0;medium;3;management
2755;0,53;0,81;253;3;0;0;0;medium;3;marketing
2756;0,47;0,55;122;5;1;0;0;medium;4;marketing
2757;0,87;0,5;269;3;0;0;0;medium;3;marketing
2758;0,5;0,68;161;3;0;0;0;medium;4;sales
2759;0,59;0,83;156;2;0;0;0;medium;3;sales
2760;0,89;0,69;173;3;0;0;0;medium;3;sales
2761;0,54;0,49;152;3;1;0;0;medium;4;sales
2762;0,62;0,85;145;3;0;0;0;medium;3;sales
2763;0,91;0,85;248;3;0;0;0;medium;3;sales
2764;0,84;0,99;184;2;0;0;0;high;2;sales
2765;0,69;0,65;232;2;1;0;0;low;4;sales
2766;0,76;0,63;162;2;0;0;0;medium;3;sales
2767;0,8;0,54;269;3;0;0;0;medium;4;sales
2768;0,4;0,47;108;3;0;0;0;medium;5;sales
2769;0,8;0,99;248;3;1;0;0;medium;3;sales
2770;0,76;0,4;122;5;0;0;0;low;2;sales
2771;0,55;0,9;273;2;1;0;0;low;4;sales
2772;0,98;0,63;285;6;0;0;0;low;3;sales
2773;0,54;0,56;227;3;0;0;0;low;4;sales
2774;0,63;0,56;248;2;1;0;0;low;4;sales
2775;0,88;0,63;257;3;0;0;0;low;3;sales
2776;0,5;0,95;194;3;0;0;0;low;5;sales
2777;0,52;0,72;253;3;0;0;0;low;3;accounting
2778;0,89;0,95;141;3;0;0;0;low;4;accounting
2779;0,55;0,9;199;3;0;0;0;low;4;accounting
2780;0,51;0,81;143;2;0;0;0;low;3;hr
2781;0,35;0,52;244;3;0;0;0;low;5;hr
2782;0,54;0,71;173;2;0;0;0;low;5;hr
2783;0,72;0,84;186;3;0;0;0;low;4;hr
2784;0,61;0,93;247;3;0;0;0;low;2;technical
2785;0,17;0,93;218;4;0;0;0;low;3;technical
2786;0,71;0,88;140;2;0;0;0;low;3;technical
2787;0,88;0,52;166;2;0;0;0;low;4;technical
2788;0,48;1;216;2;0;0;0;low;3;technical
2789;0,16;0,97;235;3;0;0;0;low;6;technical
2790;0,62;0,72;188;3;0;0;0;low;3;technical
2791;0,59;0,47;143;2;0;0;0;medium;3;technical
2792;0,14;0,9;198;4;0;0;0;medium;4;technical
2793;0,96;0,92;148;3;0;0;0;medium;4;technical
2794;0,96;0,42;101;4;0;0;0;medium;6;technical
2795;0,13;0,89;249;6;1;0;0;medium;4;support
2796;0,64;0,61;249;3;1;0;0;medium;5;support
2797;0,64;0,67;198;2;1;0;0;medium;5;support
2798;0,57;0,72;202;3;1;0;0;medium;3;support
2799;0,49;1;176;3;0;0;0;medium;3;support
2800;0,89;0,79;133;2;0;0;0;medium;4;support
2801;0,94;0,75;238;2;0;0;0;medium;5;support
2802;0,51;0,58;181;4;0;0;0;medium;2;support
2803;0,8;0,85;242;3;0;0;0;high;5;support
2804;0,74;0,51;185;2;1;0;0;low;4;support
2805;0,66;0,85;237;3;1;0;0;medium;4;support
2806;0,66;0,99;244;3;0;0;0;medium;5;technical
2807;0,59;0,62;178;4;0;0;0;medium;3;technical
2808;0,91;0,57;164;3;0;0;0;medium;3;technical
2809;0,83;0,98;189;4;1;0;0;low;5;management
2810;0,5;0,91;212;2;0;0;0;low;3;IT
2811;0,69;0,97;233;3;0;0;0;low;4;IT
2812;0,87;0,91;268;3;0;0;0;low;5;IT
2813;0,37;0,43;155;2;0;0;0;low;2;IT
2814;0,9;0,98;257;3;0;0;0;low;4;IT
2815;0,68;0,41;254;5;0;0;0;low;4;product_mng
2816;0,93;0,63;143;3;1;0;0;low;4;product_mng
2817;0,95;0,45;225;2;0;0;0;low;3;product_mng
2818;0,99;1;223;2;1;0;0;low;4;product_mng
2819;0,64;0,9;101;6;0;0;0;low;2;IT
2820;0,96;0,37;159;6;0;0;0;low;2;RandD
2821;0,92;0,54;141;2;0;0;0;low;5;RandD
2822;0,22;0,52;147;5;1;0;0;low;5;RandD
2823;0,82;0,99;252;3;1;0;0;low;5;RandD
2824;0,75;0,89;196;3;0;0;0;low;3;RandD
2825;0,2;0,89;244;3;0;0;0;low;6;RandD
2826;0,64;0,73;142;3;0;0;0;low;3;marketing
2827;0,62;0,9;155;4;0;0;0;low;4;sales
2828;0,73;0,59;219;2;0;0;0;low;3;accounting
2829;0,52;0,51;213;4;0;0;0;low;3;support
2830;0,63;0,67;263;3;0;0;0;medium;5;technical
2831;0,84;0,92;274;3;0;0;0;medium;4;management
2832;0,49;0,96;140;3;0;0;0;medium;3;marketing
2833;0,54;0,78;176;2;0;0;0;medium;4;marketing
2834;0,52;0,78;206;2;0;0;0;medium;4;marketing
2835;0,66;0,63;223;6;0;0;0;medium;6;sales
2836;0,73;0,41;231;6;1;0;0;medium;2;sales
2837;0,54;0,64;250;3;0;0;0;medium;3;sales
2838;0,72;0,68;266;4;0;0;0;medium;5;sales
2839;0,75;0,64;247;3;1;0;0;medium;4;sales
2840;0,77;0,57;189;2;0;0;0;medium;3;sales
2841;0,42;0,94;227;5;0;0;0;medium;5;sales
2842;0,13;0,69;127;4;0;0;0;high;4;sales
2843;0,73;0,88;204;5;0;0;0;low;5;sales
2844;0,5;0,95;137;3;0;0;0;medium;5;sales
2845;0,92;0,62;265;3;1;0;0;medium;4;sales
2846;0,73;0,66;135;2;0;0;0;medium;3;sales
2847;0,74;0,38;126;3;0;0;0;medium;2;sales
2848;0,76;0,78;189;2;0;0;0;low;3;sales
2849;0,53;0,92;207;4;1;0;0;low;3;sales
2850;0,65;0,72;134;3;0;0;0;low;3;sales
2851;0,91;0,85;203;2;0;0;0;low;4;sales
2852;0,69;0,76;222;3;1;0;0;low;5;sales
2853;0,56;0,66;232;2;0;0;0;low;3;sales
2854;0,55;0,81;267;5;0;0;0;low;4;accounting
2855;0,74;0,5;131;3;0;0;0;low;5;accounting
2856;0,86;0,86;155;4;0;0;0;low;3;accounting
2857;0,82;0,74;232;3;0;0;0;low;3;hr
2858;0,35;0,8;137;5;0;0;0;low;3;hr
2859;0,93;0,99;136;4;0;0;0;low;4;hr
2860;0,55;0,77;237;2;0;0;0;low;3;hr
2861;0,99;0,68;190;3;0;0;0;low;4;technical
2862;0,91;0,89;144;3;1;0;0;low;4;technical
2863;0,24;0,65;194;3;0;0;0;low;6;technical
2864;0,77;0,67;186;2;0;0;0;low;3;technical
2865;0,64;0,66;218;3;0;0;0;low;3;technical
2866;0,58;0,76;260;2;1;0;0;low;5;technical
2867;0,65;0,99;200;4;0;0;0;low;4;technical
2868;0,44;0,68;140;3;0;0;0;low;3;technical
2869;0,59;0,75;156;3;0;0;0;medium;2;technical
2870;0,99;0,56;193;3;1;0;0;medium;3;technical
2871;0,75;0,79;145;3;0;0;0;medium;4;technical
2872;0,77;0,49;217;2;0;0;0;medium;4;support
2873;0,85;0,64;162;3;0;0;0;medium;4;support
2874;0,77;0,93;182;4;0;0;0;medium;5;support
2875;0,54;0,95;221;3;0;0;0;medium;3;support
2876;0,69;0,82;208;2;0;0;0;medium;4;support
2877;0,66;0,65;161;3;0;0;0;medium;5;support
2878;0,51;0,65;269;3;0;0;0;medium;4;support
2879;0,74;0,59;155;3;0;0;0;medium;4;support
2880;0,55;0,72;110;3;0;0;0;medium;3;support
2881;0,65;0,84;154;3;0;0;0;high;3;support
2882;0,2;0,77;213;4;0;0;0;low;6;support
2883;0,92;0,94;248;3;0;0;0;medium;5;technical
2884;0,57;0,6;202;3;0;0;0;medium;3;technical
2885;0,75;0,78;251;6;0;0;0;medium;2;technical
2886;0,68;0,84;239;2;0;0;0;medium;3;management
2887;0,97;0,7;203;3;0;0;0;low;3;IT
2888;0,79;0,48;184;5;1;0;0;low;4;IT
2889;0,66;0,75;203;3;1;0;0;low;4;IT
2890;0,96;0,69;214;2;1;0;0;low;3;IT
2891;0,73;0,69;161;3;0;0;0;low;4;IT
2892;0,29;0,58;234;2;0;0;0;low;5;product_mng
2893;0,58;0,56;151;2;0;0;0;low;3;product_mng
2894;0,72;0,58;149;3;0;0;0;low;4;product_mng
2895;0,94;0,87;240;3;0;0;0;low;4;product_mng
2896;0,48;0,56;140;2;0;0;0;low;5;IT
2897;0,6;0,99;187;2;0;0;0;low;3;RandD
2898;0,97;0,58;156;2;1;0;0;low;5;RandD
2899;0,74;0,41;250;4;0;0;0;low;4;RandD
2900;0,97;0,61;165;2;0;0;0;low;3;RandD
2901;0,88;0,67;260;3;1;0;0;low;5;RandD
2902;0,5;0,7;274;3;0;0;0;low;3;marketing
2903;0,93;0,98;160;3;0;0;0;low;4;sales
2904;0,3;0,7;280;4;1;0;0;low;5;accounting
2905;0,69;0,53;142;3;0;0;0;low;3;support
2906;0,69;0,9;155;2;0;0;0;low;2;technical
2907;0,53;0,67;167;2;0;0;0;low;4;management
2908;0,32;0,8;263;3;0;0;0;medium;3;marketing
2909;0,73;0,75;259;4;0;0;0;medium;3;marketing
2910;0,77;0,61;223;3;0;0;0;medium;4;marketing
2911;0,59;0,81;123;5;0;0;0;medium;6;sales
2912;0,19;0,51;226;3;0;0;0;medium;5;sales
2913;0,78;0,95;270;2;0;0;0;medium;3;sales
2914;0,84;0,74;139;3;0;0;0;medium;3;sales
2915;0,65;0,77;241;2;0;0;0;medium;5;sales
2916;0,38;0,43;160;6;0;0;0;medium;2;sales
2917;0,12;0,47;258;5;0;0;0;medium;3;sales
2918;0,74;0,81;106;5;0;0;0;medium;5;sales
2919;0,67;0,82;171;2;0;0;0;medium;4;sales
2920;0,5;0,79;186;3;0;0;0;high;3;sales
2921;0,99;0,39;214;5;1;0;0;low;6;sales
2922;0,79;0,89;240;3;0;0;0;medium;4;sales
2923;0,72;0,51;164;3;0;0;0;medium;4;sales
2924;0,83;0,57;232;3;0;0;0;medium;4;sales
2925;0,69;0,55;242;2;0;0;0;medium;5;sales
2926;0,5;0,89;222;3;0;0;0;low;5;sales
2927;0,82;0,84;139;2;1;0;0;low;3;sales
2928;0,68;0,56;272;3;0;0;0;low;4;sales
2929;0,82;0,69;262;2;0;0;0;low;4;sales
2930;0,32;0,81;249;3;0;0;0;low;2;accounting
2931;0,93;0,86;219;3;0;0;0;low;4;accounting
2932;0,42;0,73;208;5;0;0;0;low;4;accounting
2933;0,22;0,44;166;6;0;0;0;low;3;hr
2934;0,56;0,88;174;3;0;0;0;low;3;hr
2935;0,77;0,75;225;3;0;0;0;low;4;hr
2936;0,29;0,48;116;6;1;0;0;low;2;hr
2937;0,97;0,65;219;2;0;0;0;low;3;technical
2938;0,91;0,7;196;2;0;0;0;low;4;technical
2939;0,52;0,67;210;3;1;0;0;low;4;technical
2940;0,54;0,64;219;3;0;0;0;low;2;technical
2941;0,54;0,98;197;3;0;0;0;low;3;technical
2942;0,67;0,52;102;6;0;0;0;low;2;technical
2943;0,72;0,85;186;4;0;0;0;low;3;technical
2944;0,68;0,51;224;2;0;0;0;low;4;technical
2945;0,65;0,98;283;2;1;0;0;low;3;technical
2946;0,72;0,98;197;4;0;0;0;low;5;technical
2947;0,51;0,79;267;3;0;0;0;medium;5;technical
2948;0,8;0,58;172;3;0;0;0;medium;4;support
2949;0,83;0,93;261;2;0;0;0;medium;4;support
2950;0,15;0,86;204;4;0;0;0;medium;3;support
2951;0,5;0,73;237;2;0;0;0;medium;4;support
2952;0,8;0,55;212;3;0;0;0;medium;2;support
2953;0,96;0,62;217;2;0;0;0;medium;4;support
2954;0,67;0,7;159;3;1;0;0;medium;5;support
2955;0,98;0,96;139;3;0;0;0;medium;5;support
2956;0,88;0,59;230;3;0;0;0;medium;5;support
2957;0,85;0,79;157;4;0;0;0;medium;3;support
2958;0,75;0,7;269;3;0;0;0;medium;5;support
2959;0,38;0,77;170;3;0;0;0;high;2;technical
2960;0,55;0,82;197;4;0;0;0;low;2;technical
2961;0,63;0,89;246;3;0;0;0;medium;4;technical
2962;0,78;0,51;278;3;0;0;0;medium;4;management
2963;0,99;0,84;138;2;0;0;0;medium;5;IT
2964;0,72;0,87;238;3;0;0;0;medium;3;IT
2965;0,14;0,83;175;6;1;0;0;low;5;IT
2966;0,81;0,67;216;3;0;0;0;low;4;IT
2967;0,73;0,86;196;4;1;0;0;low;4;IT
2968;0,58;0,8;187;3;1;0;0;low;5;product_mng
2969;0,24;0,85;155;5;0;0;0;low;4;product_mng
2970;0,31;0,86;205;5;0;0;0;low;3;product_mng
2971;0,74;0,63;230;2;0;0;0;low;3;product_mng
2972;0,86;0,69;157;3;0;0;0;low;5;IT
2973;0,22;0,8;287;4;0;0;0;low;4;RandD
2974;0,66;0,7;161;3;0;0;0;low;4;RandD
2975;0,21;0,76;239;2;0;0;0;low;5;RandD
2976;0,95;0,61;267;2;0;0;0;low;3;RandD
2977;0,24;0,55;208;5;0;0;0;low;5;RandD
2978;0,66;0,95;133;3;0;0;0;low;3;marketing
2979;0,88;0,86;187;3;0;0;0;low;3;marketing
2980;0,67;0,61;140;2;0;0;0;low;4;sales
2981;0,75;0,58;270;3;0;0;0;low;4;accounting
2982;0,93;0,48;147;3;0;0;0;low;3;support
2983;0,64;0,71;181;2;0;0;0;low;3;technical
2984;0,51;0,53;156;3;0;0;0;low;3;management
2985;0,98;0,5;207;3;0;0;0;low;4;marketing
2986;0,72;0,63;241;4;1;0;0;medium;4;marketing
2987;0,51;0,75;154;3;0;0;0;medium;4;marketing
2988;0,54;0,58;206;3;0;0;0;medium;4;sales
2989;0,99;0,76;204;2;0;0;0;medium;4;sales
2990;0,44;0,9;117;3;0;0;0;medium;4;sales
2991;0,74;0,48;144;3;0;0;0;medium;5;sales
2992;0,9;0,77;156;3;0;0;0;medium;3;sales
2993;0,86;0,58;211;4;0;0;0;medium;4;sales
2994;0,66;0,52;149;4;1;0;0;medium;3;sales
2995;0,64;0,96;152;5;0;0;0;medium;4;sales
2996;0,5;0,59;192;2;0;0;0;medium;4;sales
2997;0,88;0,68;274;4;0;0;0;medium;4;sales
2998;0,72;0,47;168;6;0;0;0;high;5;sales
2999;0,53;0,53;205;3;0;0;0;low;4;sales
3000;0,83;0,77;228;3;0;0;0;medium;3;sales
3001;0,24;0,52;228;5;0;0;0;medium;4;sales
3002;0,66;0,75;227;3;1;0;0;medium;5;sales
3003;0,43;0,63;156;3;0;0;0;medium;3;sales
3004;0,75;0,66;177;2;0;0;0;low;5;sales
3005;0,42;0,89;188;5;1;0;0;low;6;sales
3006;0,54;0,74;185;4;0;0;0;low;3;sales
3007;0,84;0,85;153;4;0;0;0;low;3;accounting
3008;0,95;0,79;174;3;0;0;0;low;4;accounting
3009;0,6;0,61;209;3;0;0;0;low;4;accounting
3010;0,95;0,71;251;2;1;0;0;low;3;hr
3011;0,62;0,89;153;3;1;0;0;low;3;hr
3012;0,89;0,73;210;2;0;0;0;low;3;hr
3013;0,73;0,93;167;3;0;0;0;low;5;hr
3014;0,86;0,94;151;2;0;0;0;low;3;technical
3015;0,76;0,73;158;2;0;0;0;low;3;technical
3016;0,91;0,76;116;5;0;0;0;low;3;technical
3017;1;0,81;178;2;0;0;0;low;5;technical
3018;0,98;0,78;155;3;1;0;0;low;4;technical
3019;0,65;0,89;151;2;0;0;0;low;3;technical
3020;0,62;0,79;216;2;1;0;0;low;4;technical
3021;0,83;0,82;179;3;0;0;0;low;5;technical
3022;0,75;1;135;4;0;0;0;low;4;technical
3023;0,82;0,63;232;4;0;0;0;low;4;technical
3024;0,69;0,68;168;3;0;0;0;low;4;technical
3025;0,41;0,96;171;5;1;0;0;medium;6;support
3026;0,52;0,64;258;2;0;0;0;medium;5;support
3027;0,74;0,86;221;2;0;0;0;medium;3;support
3028;0,33;0,96;97;3;0;0;0;medium;5;support
3029;0,8;0,69;164;3;0;0;0;medium;3;support
3030;0,82;0,89;237;3;0;0;0;medium;4;support
3031;0,59;0,65;161;2;0;0;0;medium;5;support
3032;0,98;0,8;134;2;1;0;0;medium;4;support
3033;0,93;0,94;188;3;0;0;0;medium;4;support
3034;0,49;0,95;181;3;0;0;0;medium;4;support
3035;0,6;0,94;160;2;0;0;0;medium;4;support
3036;0,34;0,82;197;5;1;0;0;medium;6;technical
3037;0,71;0,77;145;3;0;0;0;high;3;technical
3038;0,6;0,64;221;2;0;0;0;low;5;technical
3039;0,12;0,78;260;5;0;0;0;medium;6;management
3040;0,16;0,87;99;5;1;0;0;medium;3;IT
3041;0,57;0,61;243;3;0;0;0;medium;3;IT
3042;0,72;0,8;244;3;0;0;0;medium;5;IT
3043;0,91;0,55;179;4;0;0;0;low;4;IT
3044;0,95;0,49;146;6;1;0;0;low;4;IT
3045;0,71;0,9;262;2;1;0;0;low;3;product_mng
3046;0,9;0,69;174;2;0;0;0;low;4;product_mng
3047;0,66;0,81;148;4;0;0;0;low;4;product_mng
3048;0,48;0,59;235;3;0;0;0;low;5;product_mng
3049;0,82;0,82;285;2;1;0;0;low;5;IT
3050;0,83;0,79;143;3;0;0;0;low;4;RandD
3051;0,85;0,82;141;5;0;0;0;low;6;RandD
3052;0,84;0,47;125;4;0;0;0;low;3;RandD
3053;0,99;0,51;232;3;0;0;0;low;4;RandD
3054;0,54;0,72;172;2;0;0;0;low;3;RandD
3055;0,64;0,42;283;5;0;0;0;low;5;marketing
3056;0,67;0,68;189;3;0;0;0;low;3;sales
3057;0,48;0,54;144;3;0;0;0;low;2;accounting
3058;0,58;0,77;145;3;1;0;0;low;4;support
3059;0,54;0,59;200;3;0;0;0;low;3;technical
3060;0,25;0,65;264;4;0;0;0;low;3;management
3061;0,9;0,53;215;3;0;0;0;low;3;marketing
3062;0,48;0,39;272;3;0;0;0;low;4;marketing
3063;0,76;0,9;142;3;0;0;0;low;5;marketing
3064;0,72;0,53;240;2;0;0;0;medium;5;sales
3065;0,95;0,66;168;2;0;0;0;medium;4;sales
3066;0,73;0,55;171;4;0;0;0;medium;4;sales
3067;0,93;0,7;159;2;0;0;0;medium;3;sales
3068;0,89;0,61;175;4;0;0;0;medium;3;sales
3069;0,7;0,97;244;3;0;0;0;medium;4;sales
3070;0,98;0,57;198;3;0;0;0;medium;3;sales
3071;0,72;0,65;151;3;0;0;0;medium;5;sales
3072;0,49;0,69;188;4;0;0;0;medium;2;sales
3073;0,15;0,85;199;2;0;0;0;medium;3;sales
3074;0,57;0,96;257;3;0;0;0;medium;4;sales
3075;0,21;0,81;144;4;0;0;0;medium;4;sales
3076;0,46;0,57;275;3;0;0;0;high;4;sales
3077;0,56;0,52;243;3;0;0;0;low;3;sales
3078;0,81;0,66;181;2;1;0;0;medium;3;sales
3079;0,93;0,59;172;3;0;0;0;medium;5;sales
3080;0,82;0,97;244;5;0;0;0;medium;3;sales
3081;0,76;0,51;242;3;0;0;0;medium;4;sales
3082;0,97;0,81;249;2;0;0;0;low;3;sales
3083;0,38;0,81;128;3;1;0;0;low;5;accounting
3084;0,46;0,49;213;3;0;0;0;low;3;accounting
3085;0,34;0,57;152;3;1;0;0;low;4;accounting
3086;0,63;0,76;245;3;0;0;0;low;4;hr
3087;0,57;0,56;113;3;0;0;0;low;4;hr
3088;0,17;0,76;280;5;0;0;0;low;4;hr
3089;0,74;0,67;273;3;1;0;0;low;3;hr
3090;0,59;0,56;221;3;1;0;0;low;4;technical
3091;0,49;0,61;133;3;0;0;0;low;5;technical
3092;0,49;0,58;136;4;1;0;0;low;3;technical
3093;0,61;0,71;243;3;1;0;0;low;4;technical
3094;0,81;0,79;135;3;0;0;0;low;5;technical
3095;0,74;0,63;231;3;0;0;0;low;3;technical
3096;0,91;0,98;259;4;0;0;0;low;3;technical
3097;0,71;0,66;238;2;0;0;0;low;3;technical
3098;0,73;0,71;210;3;0;0;0;low;3;technical
3099;0,44;0,4;120;6;0;0;0;low;3;technical
3100;0,6;0,56;203;4;0;0;0;low;2;technical
3101;0,73;0,88;148;2;0;0;0;low;4;support
3102;0,8;0,54;258;3;0;0;0;low;4;support
3103;0,97;0,5;225;2;0;0;0;medium;3;support
3104;0,99;0,75;208;2;0;0;0;medium;4;support
3105;0,96;0,82;274;3;0;0;0;medium;4;support
3106;0,24;0,7;147;6;1;0;0;medium;5;support
3107;0,45;0,39;167;3;0;0;0;medium;2;support
3108;0,74;0,96;154;4;0;0;0;medium;4;support
3109;0,6;0,98;195;3;0;0;0;medium;4;support
3110;0,67;0,56;237;4;0;0;0;medium;3;support
3111;0,57;0,99;222;2;0;0;0;medium;4;support
3112;0,87;0,71;145;4;0;0;0;medium;5;technical
3113;0,25;0,83;257;5;1;0;0;medium;3;technical
3114;0,98;0,84;286;4;0;0;0;medium;3;technical
3115;0,3;0,64;137;3;0;0;0;high;2;management
3116;0,21;0,52;130;2;0;0;0;low;5;IT
3117;0,56;0,7;214;2;0;0;0;medium;3;IT
3118;0,75;0,96;138;2;0;0;0;medium;3;IT
3119;0,5;0,77;166;3;0;0;0;medium;3;IT
3120;0,61;0,92;159;5;0;0;0;medium;4;IT
3121;0,83;0,59;160;4;0;0;0;low;5;product_mng
3122;0,66;0,76;155;4;1;0;0;low;3;product_mng
3123;0,84;0,68;231;3;0;0;0;low;3;product_mng
3124;0,87;0,57;227;3;0;0;0;low;4;product_mng
3125;0,48;0,37;181;2;0;0;0;low;3;IT
3126;0,84;0,79;222;3;0;0;0;low;4;RandD
3127;0,49;0,71;196;3;0;0;0;low;3;RandD
3128;0,67;0,93;206;3;0;0;0;low;3;RandD
3129;0,12;0,93;257;6;1;0;0;low;6;RandD
3130;0,99;0,67;153;2;0;0;0;low;5;RandD
3131;0,17;0,59;250;5;0;0;0;low;5;marketing
3132;0,58;0,66;250;5;0;0;0;low;3;sales
3133;0,5;0,73;148;3;0;0;0;low;3;accounting
3134;0,35;0,69;141;2;1;0;0;low;3;support
3135;0,93;0,95;147;3;0;0;0;low;6;technical
3136;0,73;0,87;142;3;0;0;0;low;3;management
3137;0,91;0,54;210;2;0;0;0;low;3;marketing
3138;0,72;0,66;152;2;0;0;0;low;3;marketing
3139;0,51;0,39;149;3;0;0;0;low;3;marketing
3140;0,55;0,92;198;3;0;0;0;low;3;sales
3141;0,66;0,76;139;5;0;0;0;low;3;sales
3142;0,84;0,41;255;6;1;0;0;medium;6;sales
3143;0,81;0,8;229;2;0;0;0;medium;4;sales
3144;0,81;0,69;134;2;0;0;0;medium;5;sales
3145;0,5;0,75;255;3;0;0;0;medium;5;sales
3146;0,78;0,68;189;3;0;0;0;medium;5;sales
3147;0,76;0,74;183;3;0;0;0;medium;3;sales
3148;0,49;0,71;154;2;0;0;0;medium;3;sales
3149;0,99;0,61;167;3;0;0;0;medium;3;sales
3150;0,73;0,48;139;5;0;0;0;medium;4;sales
3151;0,88;0,74;245;2;0;0;0;medium;5;sales
3152;0,79;0,91;200;3;0;0;0;medium;4;sales
3153;0,83;0,98;159;2;0;0;0;medium;3;sales
3154;0,21;0,44;163;6;0;0;0;high;4;sales
3155;0,87;0,52;158;2;1;0;0;low;3;sales
3156;1;0,89;194;3;0;0;0;medium;3;sales
3157;0,49;0,98;267;3;1;0;0;medium;3;sales
3158;0,51;0,63;183;2;0;0;0;medium;3;sales
3159;0,63;0,64;174;2;0;0;0;medium;3;accounting
3160;0,91;0,63;240;3;0;0;0;low;4;accounting
3161;0,54;0,5;123;4;1;0;0;low;2;accounting
3162;1;0,59;174;3;0;0;0;low;4;hr
3163;0,64;0,91;246;3;0;0;0;low;5;hr
3164;0,65;0,96;173;2;0;0;0;low;5;hr
3165;0,15;0,93;185;5;0;0;0;low;4;hr
3166;0,81;0,83;259;3;1;0;0;low;4;technical
3167;0,61;0,83;112;4;1;0;0;low;3;technical
3168;0,86;0,55;219;2;0;0;0;medium;5;technical
3169;0,71;0,62;258;2;0;0;0;medium;3;technical
3170;0,72;0,82;287;3;0;0;0;medium;5;technical
3171;0,84;0,37;186;2;0;0;0;medium;5;technical
3172;0,38;0,74;159;4;0;0;0;medium;3;technical
3173;0,75;0,56;230;3;0;0;0;medium;4;technical
3174;0,93;0,77;106;5;0;0;0;medium;5;technical
3175;0,71;0,64;189;3;0;0;0;medium;4;technical
3176;0,75;0,96;252;3;0;0;0;medium;3;technical
3177;0,56;0,68;220;2;0;0;0;medium;4;support
3178;0,57;0,82;218;3;0;0;0;medium;5;support
3179;0,63;0,83;145;4;0;0;0;medium;4;support
3180;0,59;0,91;142;3;1;0;0;medium;4;support
3181;0,77;0,62;218;2;0;0;0;medium;3;support
3182;0,65;0,7;157;4;0;0;0;medium;4;support
3183;0,84;0,49;178;3;0;0;0;medium;4;support
3184;0,9;0,45;241;6;0;0;0;medium;4;support
3185;0,6;0,83;230;3;0;0;0;medium;3;support
3186;0,9;0,74;249;3;0;0;0;medium;5;support
3187;0,94;0,7;147;2;0;0;0;medium;5;support
3188;0,56;0,9;115;3;0;0;0;medium;4;technical
3189;0,95;0,86;143;3;0;0;0;medium;5;technical
3190;0,97;0,85;219;3;0;0;0;medium;4;technical
3191;0,55;0,63;218;2;0;0;0;medium;4;management
3192;0,79;0,6;235;2;0;0;0;medium;5;IT
3193;0,49;0,76;237;3;0;0;0;high;5;IT
3194;0,49;0,58;186;2;0;0;0;high;5;IT
3195;0,57;0,65;177;2;0;0;0;high;5;IT
3196;0,89;0,81;228;4;0;0;0;high;4;IT
3197;0,66;0,59;204;3;0;0;0;high;3;product_mng
3198;0,94;0,77;210;3;0;0;0;high;5;product_mng
3199;0,98;0,95;250;2;1;0;0;high;4;product_mng
3200;0,18;0,52;185;6;0;0;0;high;5;product_mng
3201;0,57;0,73;146;3;0;0;0;high;3;IT
3202;0,67;0,55;217;2;0;0;0;high;3;RandD
3203;0,12;0,61;172;6;0;0;0;high;6;RandD
3204;0,48;0,95;184;2;0;0;0;high;3;RandD
3205;0,61;0,97;148;3;0;0;0;low;3;RandD
3206;0,23;0,52;236;4;0;0;0;low;5;RandD
3207;0,4;0,38;280;2;0;0;0;low;3;marketing
3208;0,57;0,6;218;3;0;0;0;low;3;sales
3209;0,95;0,98;155;3;0;0;0;low;5;accounting
3210;0,93;0,66;242;4;0;0;0;low;4;support
3211;0,7;0,88;166;5;0;0;0;low;3;technical
3212;0,58;0,9;175;3;1;0;0;low;4;management
3213;0,52;0,95;234;3;0;0;0;low;5;marketing
3214;0,98;0,88;232;3;0;0;0;low;5;marketing
3215;0,93;0,94;156;3;1;0;0;low;4;marketing
3216;0,34;0,63;248;3;0;0;0;low;5;sales
3217;0,87;0,75;218;2;0;0;0;low;4;sales
3218;0,52;0,96;251;2;1;0;0;low;5;sales
3219;0,58;0,91;173;4;0;0;0;low;4;sales
3220;0,65;0,51;157;3;1;0;0;medium;4;sales
3221;0,74;0,59;274;3;0;0;0;medium;3;sales
